Age,Gender,Country,Job Title,Trading Volume per Month (USD),Deposit Volume per Month (USD),Withdrawal Volume per Month (USD),Current Balances (USD)
59,Male,UK,Quantitative Analyst,5622.68,17358.17,1583.79,59143.24
34,Male,China,Broker,31414.61,15860.01,27352.9,5834.89
54,Other,Brazil,Compliance Officer,45809.97,17288.14,10783.44,6385.43
71,Female,Japan,Risk Manager,22682.98,17544.85,8982.06,42425.4
65,Other,UK,Risk Manager,31346.21,22983.93,12525.54,60411.24
56,Male,USA,Trader,30484.03,20059.06,12316.67,37234.1
45,Male,Germany,Trader,20812.98,28721.56,7192.87,17901.36
58,Female,USA,Compliance Officer,30783.34,28441.49,2800.25,73595.73
52,Other,Australia,Portfolio Manager,13039.97,12686.59,3303.37,14004.38
64,Female,USA,Risk Manager,18964.09,1119.89,17995.7,66801.67
65,Female,UK,Quantitative Analyst,22171.71,381.69,11935.21,95673.45
35,Male,USA,Portfolio Manager,43214.03,3739.64,27078.54,47053.69
31,Other,Canada,Risk Manager,17481.81,2293.18,13938.91,20043.37
52,Male,USA,Portfolio Manager,31793.34,11232.31,15129.57,84198.18
61,Other,France,Broker,10748.85,1633.59,27850.94,50547.62
58,Male,Australia,Compliance Officer,12703.23,18766.18,15074.14,92322.2
77,Male,Germany,Wealth Manager,32456.6,5745.72,15084.36,72058.61
24,Other,Brazil,Quantitative Analyst,38139.27,15443.26,10926.73,43060.96
58,Other,France,Trader,23159.65,3137.21,21326.84,61738.43
30,Male,France,Market Strategist,16821.47,24840.49,11797.22,16996.44
35,Other,France,Broker,45522.55,23409.77,17670.25,38723.04
54,Male,Brazil,Analyst,6876.81,11625.29,13449.49,59387.13
30,Other,Canada,Risk Manager,36063.64,27322.27,15885.91,59004.19
53,Male,Canada,Trader,34539.52,5611.73,24819.47,58721.54
48,Male,Brazil,Risk Manager,34543.23,24427.4,12441.3,74353.61
19,Male,Japan,Financial Advisor,46777.48,16398.37,6940.83,10565.34
33,Female,China,Quantitative Analyst,36436.7,9920.92,17131.1,7365.71
26,Other,China,Market Strategist,15148.1,2576.61,28128.39,14802.07
26,Male,Canada,Compliance Officer,17735.12,5180.77,20811.7,79239.43
55,Female,UK,Risk Manager,19616.44,25892.74,9285.48,6485.37
28,Male,Brazil,Trader,1637.35,18226.24,28891.67,22523.55
71,Female,Canada,Wealth Manager,45684.16,7151.01,10314.37,25477.6
73,Male,UK,Risk Manager,3770.27,14900.79,29498.46,64725.16
39,Male,China,Risk Manager,35019.73,3279.71,5800.09,40162.95
50,Female,USA,Wealth Manager,36535.03,3010.33,29989.5,19899.32
53,Female,Canada,Market Strategist,42201.38,27237.55,2323.37,44953.85
62,Other,Australia,Quantitative Analyst,27712.78,13762.8,21411.53,68545.14
40,Other,USA,Risk Manager,36290.69,10878.94,22226.23,78605.19
62,Female,USA,Risk Manager,15205.87,28474.7,20403.26,12388.32
62,Other,Canada,Compliance Officer,37304.64,12000.07,23339.32,71471.56
51,Female,UK,Wealth Manager,17236.45,10120.45,14181.4,452.27
26,Other,Australia,Quantitative Analyst,45151.64,8225.94,1670.71,72432.37
41,Male,UK,Quantitative Analyst,8252.75,16973.63,10764.71,66100.39
25,Other,France,Financial Advisor,15856.29,16774.4,19287.32,46866.66
24,Male,UK,Market Strategist,24988.6,535.02,19405.1,13687.33
53,Male,UK,Financial Advisor,38814.94,19639.17,5896.06,76454.9
35,Other,Japan,Broker,37465.08,23659.8,7627.51,7175.31
20,Female,India,Analyst,10614.77,18498.14,14626.61,89556.86
45,Male,Germany,Market Strategist,7297.36,26103.15,21871.89,77346.04
23,Male,India,Broker,15268.08,8328.67,25591.3,74096.35
61,Other,Australia,Analyst,24239.33,5799.78,2640.22,75439.42
61,Female,Australia,Trader,26996.35,20933.48,27772.32,6757.32
38,Female,Brazil,Market Strategist,21513.97,5697.35,27835.56,98994.91
45,Other,UK,Wealth Manager,33188.2,2778.59,287.62,85859.96
57,Female,USA,Broker,21435.19,2943.62,15216.97,50793.34
71,Other,India,Risk Manager,47321.82,23063.39,17634.97,71940.03
71,Other,Brazil,Financial Advisor,13122.35,910.68,16633.72,73925.72
18,Other,France,Analyst,31405.87,8719.23,18492.36,82978.53
53,Male,Germany,Broker,30607.76,3919.13,15125.37,25537.41
38,Male,UK,Portfolio Manager,14150.58,22659.56,8849.52,37205.27
77,Male,Brazil,Market Strategist,20643.21,15129.62,2916.35,79968.53
60,Other,India,Financial Advisor,18337.13,6204.5,6290.96,76898.39
52,Male,France,Quantitative Analyst,8707.7,22524.81,22220.64,52261.53
30,Male,Japan,Financial Advisor,23917.03,22523.48,7269.85,39620.53
74,Male,China,Broker,19394.45,15714.53,24899.82,96844.26
66,Other,Germany,Wealth Manager,8998.04,8311.7,12134.48,41502.14
71,Other,Australia,Trader,22549.01,17609.0,12463.55,76398.57
71,Other,Japan,Analyst,21150.01,28009.23,26061.54,41264.24
27,Male,UK,Financial Advisor,6655.15,1596.51,6467.95,30983.62
70,Female,China,Trader,6646.26,8045.15,5729.1,64099.68
61,Male,China,Risk Manager,32410.62,8584.83,29562.92,80761.59
64,Male,Germany,Quantitative Analyst,35358.38,18972.76,16241.1,98137.75
70,Other,USA,Compliance Officer,47064.9,19552.37,5756.1,14890.41
27,Other,Japan,Risk Manager,4441.53,6229.15,5015.85,87611.45
63,Male,USA,Portfolio Manager,5981.29,6522.21,25856.87,52414.19
30,Male,Canada,Quantitative Analyst,2685.72,27849.97,18015.39,10774.25
54,Female,Japan,Portfolio Manager,26658.2,22701.15,3495.4,79437.86
55,Female,France,Wealth Manager,31175.06,28031.38,26612.9,33154.44
41,Other,UK,Analyst,20235.82,24898.41,13344.95,86824.98
19,Female,Japan,Risk Manager,39915.32,12093.43,29681.25,15780.19
39,Female,Japan,Wealth Manager,34366.3,3701.13,8488.72,71109.17
34,Other,Canada,Market Strategist,49293.44,18905.03,15888.08,30079.63
53,Female,Germany,Compliance Officer,6980.96,10592.13,5234.35,25734.87
31,Male,Germany,Quantitative Analyst,3009.95,12791.09,13219.19,5026.02
27,Female,France,Analyst,13812.7,12805.1,5337.3,48190.87
52,Other,Germany,Analyst,1050.6,28098.76,9251.57,39150.24
42,Male,China,Financial Advisor,46637.31,2112.43,8132.48,6169.04
20,Female,India,Market Strategist,15267.19,5833.46,8528.66,22664.23
64,Male,Canada,Analyst,27666.27,18257.89,29096.3,48727.18
55,Male,India,Broker,15971.67,26518.55,1201.47,80827.14
34,Female,India,Market Strategist,12365.85,27542.38,14931.0,92944.79
29,Female,Canada,Compliance Officer,7703.0,16782.85,18895.91,51533.22
71,Other,India,Compliance Officer,16086.26,1085.11,19839.8,40330.67
69,Other,India,Portfolio Manager,30809.4,10918.29,22648.64,95475.44
41,Male,India,Compliance Officer,48583.9,27569.06,22840.91,96286.24
46,Other,France,Broker,27948.79,15023.33,28667.31,19041.23
60,Male,Australia,Quantitative Analyst,26682.18,21812.07,22682.26,53145.53
42,Male,France,Trader,1859.62,8112.34,24719.49,82091.01
53,Other,USA,Trader,42020.94,798.96,15992.85,82225.9
75,Other,Japan,Financial Advisor,2337.58,17371.89,19747.32,68497.86
77,Other,Germany,Analyst,45320.99,25057.68,14369.82,47146.89
43,Female,Canada,Compliance Officer,26979.72,29708.55,8328.69,40365.65
55,Male,China,Portfolio Manager,8506.48,25406.48,9435.82,80641.22
18,Male,India,Financial Advisor,22640.2,16642.13,10847.96,22572.32
37,Male,Brazil,Wealth Manager,49749.73,18281.39,10252.27,42842.99
72,Other,Canada,Analyst,15323.63,24733.71,16018.17,56686.47
45,Other,UK,Broker,13546.04,643.33,7466.57,83178.39
33,Other,Canada,Trader,5988.49,28551.75,15523.43,37385.01
64,Other,Japan,Portfolio Manager,29897.4,15960.08,27491.43,54865.58
34,Other,China,Financial Advisor,4552.43,28563.96,12208.62,27916.38
57,Female,Canada,Risk Manager,38323.8,22947.32,6718.25,83691.27
45,Other,China,Trader,45969.25,4611.91,10438.33,78554.12
75,Male,Canada,Broker,46600.37,4999.53,26312.77,82009.83
29,Other,France,Analyst,5485.02,10641.7,28253.85,5747.63
44,Male,France,Quantitative Analyst,27957.3,7956.44,26606.27,48689.81
71,Other,Australia,Risk Manager,4945.78,13207.0,8656.06,13584.28
70,Other,USA,Broker,28643.61,18136.92,11665.97,67376.04
59,Male,Canada,Portfolio Manager,40767.53,13125.56,29249.27,31139.09
76,Male,India,Wealth Manager,26935.73,1739.8,9749.38,77457.62
64,Male,Canada,Quantitative Analyst,43615.49,29270.17,4178.9,6516.69
47,Male,UK,Broker,40103.55,12782.41,8498.72,51326.06
58,Female,China,Financial Advisor,13899.76,25539.7,28921.13,12366.52
51,Male,India,Wealth Manager,31542.1,2264.93,12505.47,55789.91
54,Other,Australia,Broker,469.87,24311.44,28019.76,60735.15
23,Other,China,Quantitative Analyst,19862.49,5243.47,3167.26,46214.35
24,Female,France,Portfolio Manager,11974.21,20398.18,22993.36,27964.66
49,Male,Brazil,Trader,46862.11,19871.11,2845.63,3232.79
49,Other,India,Quantitative Analyst,20328.91,27298.71,5965.0,66211.41
70,Female,France,Quantitative Analyst,32737.81,9654.27,18502.26,87044.19
42,Other,UK,Financial Advisor,36625.88,3313.34,13062.62,73364.78
50,Female,India,Market Strategist,38683.31,25943.75,20016.89,89301.8
72,Female,India,Market Strategist,36815.18,9980.75,29203.52,92950.09
75,Male,India,Broker,14529.34,7014.39,1628.78,44954.65
24,Female,USA,Portfolio Manager,34334.78,14611.95,5789.22,69799.14
69,Other,India,Market Strategist,27495.57,4426.76,19224.71,39737.87
74,Other,USA,Wealth Manager,29908.9,8944.05,26900.97,91954.27
79,Male,France,Portfolio Manager,140.65,11589.15,23939.55,56297.29
29,Male,Australia,Financial Advisor,12987.05,8353.8,13994.2,75245.0
33,Female,USA,Risk Manager,46541.12,13535.27,22376.97,1451.82
33,Male,USA,Wealth Manager,14574.8,11570.29,6282.52,57554.92
60,Other,India,Market Strategist,21956.97,23249.0,461.23,74199.11
70,Other,Australia,Analyst,9415.03,27556.34,17122.0,25700.62
53,Male,India,Analyst,7016.27,3072.65,24406.68,1437.4
30,Male,France,Analyst,10512.58,24707.91,13031.63,74363.28
24,Male,India,Quantitative Analyst,27727.0,27956.55,17099.0,33808.58
53,Female,Germany,Risk Manager,45959.53,20614.06,12694.33,42878.96
64,Female,Japan,Portfolio Manager,16377.34,29892.77,15445.44,56205.24
68,Other,France,Portfolio Manager,16238.06,10084.54,26536.17,11025.12
26,Female,Canada,Analyst,28250.62,24917.78,14370.3,10355.27
49,Female,China,Risk Manager,17901.46,20227.39,273.89,96088.04
28,Female,China,Trader,45529.76,9736.69,24005.47,33889.65
25,Female,Australia,Wealth Manager,18954.62,21155.06,18550.63,25552.48
50,Other,Germany,Market Strategist,24573.07,15313.17,21925.28,4773.81
40,Male,USA,Financial Advisor,26716.13,5709.77,27037.56,17392.87
42,Other,Germany,Analyst,39125.18,5257.7,8622.12,43089.51
73,Female,Japan,Risk Manager,28238.91,21416.3,15116.94,34207.33
25,Male,France,Quantitative Analyst,12033.84,21372.32,18094.38,42458.17
62,Male,Australia,Portfolio Manager,6286.96,15946.67,10394.47,70390.97
39,Male,Germany,Portfolio Manager,46894.95,15067.4,25389.71,64178.95
76,Other,UK,Quantitative Analyst,40097.99,5442.15,20942.11,49315.31
21,Male,USA,Financial Advisor,1245.96,12907.12,22015.56,81482.15
57,Other,Germany,Quantitative Analyst,41094.3,26148.36,24249.82,85732.46
20,Other,Australia,Analyst,29570.83,25649.08,7779.62,59081.27
46,Female,UK,Trader,25992.82,19844.52,22381.97,11757.1
58,Female,Canada,Quantitative Analyst,710.24,29920.83,23225.52,40617.92
46,Male,France,Trader,39065.12,26800.69,25279.66,63446.35
51,Male,France,Portfolio Manager,9983.44,4399.65,14681.71,6285.1
51,Female,Canada,Broker,36426.26,12004.14,15150.48,1990.65
45,Other,India,Broker,891.83,4001.53,2990.44,94833.44
30,Other,China,Wealth Manager,39838.05,14009.38,25571.02,73006.47
32,Female,UK,Trader,1249.67,23302.67,16027.97,15310.78
77,Other,USA,Financial Advisor,11871.06,4715.87,17853.32,44512.65
40,Female,Germany,Risk Manager,13487.08,26418.64,3687.15,19355.73
61,Female,Japan,Compliance Officer,7959.68,17093.27,18074.58,1028.54
43,Male,China,Quantitative Analyst,24104.8,22480.89,1307.55,39169.31
21,Male,Australia,Compliance Officer,14256.03,1402.42,27700.1,64838.47
43,Female,India,Market Strategist,49665.07,2860.45,25912.95,95412.88
57,Male,USA,Broker,29040.44,18644.79,5869.81,76983.47
26,Female,Japan,Market Strategist,28367.24,25153.85,17834.33,23013.82
72,Other,Japan,Risk Manager,11121.39,26222.26,18100.84,33621.19
22,Other,USA,Financial Advisor,20493.6,20666.66,24112.8,52058.05
73,Other,India,Trader,6286.5,6068.11,22719.76,19127.29
49,Other,Australia,Quantitative Analyst,38150.21,5890.9,29797.63,83294.58
37,Female,Canada,Market Strategist,16624.85,26446.81,10557.68,16796.49
67,Other,China,Market Strategist,37623.1,3441.4,3782.74,28997.3
28,Other,Brazil,Market Strategist,18647.63,20597.82,17225.48,57760.07
32,Other,Brazil,Financial Advisor,49438.99,16028.53,22931.55,12322.4
49,Other,India,Quantitative Analyst,8638.97,12671.53,8609.51,62461.49
45,Female,Japan,Financial Advisor,176.04,13238.02,7124.38,94422.52
39,Other,Germany,Wealth Manager,29781.79,28358.96,24083.52,69153.59
58,Male,Canada,Portfolio Manager,47652.36,25850.22,22623.98,81278.46
34,Male,Canada,Portfolio Manager,32388.0,25956.27,6141.59,43849.44
76,Male,India,Market Strategist,4377.6,12228.22,26084.65,36531.72
43,Male,Australia,Compliance Officer,27069.97,3254.09,4085.15,32860.27
61,Male,India,Analyst,45483.4,29935.29,3321.73,66046.52
24,Male,Germany,Wealth Manager,424.65,4403.03,10565.66,51853.57
59,Female,France,Broker,8428.92,15491.69,26601.65,47231.94
74,Male,Brazil,Risk Manager,40746.62,7975.34,20878.43,10074.61
43,Other,India,Wealth Manager,44705.96,15346.75,11871.82,67337.32
42,Male,Canada,Portfolio Manager,35387.31,9182.75,4759.67,72538.29
27,Female,Australia,Financial Advisor,49578.85,26911.75,21418.62,19619.83
76,Male,Brazil,Compliance Officer,4601.77,29051.83,17994.46,75970.54
62,Other,UK,Trader,27329.26,12331.43,29631.1,87939.4
36,Other,USA,Trader,34281.24,2152.18,22978.51,17462.38
28,Female,Canada,Trader,35161.97,19916.92,3108.61,45204.17
30,Female,UK,Broker,39694.88,11329.94,21860.04,87618.52
70,Female,Australia,Risk Manager,45889.54,29579.76,7760.54,48729.8
25,Female,Canada,Portfolio Manager,18145.91,2726.77,28858.78,81525.37
57,Male,India,Market Strategist,2243.87,3617.84,627.24,21575.29
21,Male,Canada,Compliance Officer,18185.85,20997.72,7188.6,6393.12
64,Other,Australia,Risk Manager,33613.58,22771.56,14995.0,5946.68
48,Female,Canada,Quantitative Analyst,10751.46,14159.34,2418.1,97235.64
45,Female,Germany,Portfolio Manager,40517.65,8354.07,10354.68,16471.78
28,Male,Japan,Financial Advisor,11066.25,9328.81,14942.19,86489.12
60,Female,UK,Trader,602.16,10172.29,13435.65,31572.86
18,Other,France,Wealth Manager,25453.23,6797.2,13844.53,4008.86
66,Other,Japan,Quantitative Analyst,36350.43,25526.74,26376.74,24097.73
64,Female,Australia,Analyst,17547.8,1999.06,15183.46,50549.25
69,Other,Brazil,Wealth Manager,37469.9,12247.97,28234.35,10677.18
55,Other,Germany,Compliance Officer,21976.38,22440.71,4474.56,92216.34
41,Male,UK,Broker,8668.56,164.57,8443.67,89988.5
71,Other,Australia,Portfolio Manager,4618.86,26347.07,19712.65,14914.75
77,Female,UK,Compliance Officer,35558.3,21203.48,8529.52,73710.84
74,Female,Canada,Trader,19347.17,2247.55,10450.92,46070.83
64,Other,China,Risk Manager,45647.41,26855.15,27035.79,98212.71
48,Female,India,Market Strategist,27058.73,14644.78,16179.85,5540.43
58,Male,Japan,Risk Manager,17486.78,19584.57,10073.09,47103.46
63,Other,Canada,Market Strategist,17514.65,26466.9,23312.52,28547.31
67,Other,USA,Risk Manager,6658.75,26440.81,2166.41,72637.84
43,Other,Brazil,Portfolio Manager,29730.08,12291.89,16931.7,11113.43
66,Female,USA,Risk Manager,29150.14,7168.8,3035.11,62810.87
67,Female,USA,Portfolio Manager,40019.69,7759.78,5346.68,94805.93
22,Other,Germany,Market Strategist,10139.73,22989.95,1920.24,45388.04
37,Female,France,Wealth Manager,14610.4,27886.44,27055.41,45423.07
69,Female,Japan,Compliance Officer,4952.17,2213.31,1493.72,49570.23
58,Other,China,Financial Advisor,14837.58,499.84,15516.67,41570.82
28,Other,Canada,Portfolio Manager,21462.3,24696.91,6788.07,44747.59
73,Female,USA,Risk Manager,48205.02,11628.75,11538.48,46323.87
71,Other,USA,Wealth Manager,32687.99,8329.65,14835.0,99806.59
50,Other,Brazil,Portfolio Manager,39165.41,5691.8,13529.3,11643.6
67,Other,China,Broker,16342.94,10427.09,22455.21,28532.14
55,Other,China,Risk Manager,7311.19,29145.47,27360.91,21078.73
44,Female,China,Financial Advisor,12910.33,29313.54,9043.15,54418.8
51,Other,Canada,Quantitative Analyst,12897.74,9978.83,784.99,280.89
32,Male,Japan,Portfolio Manager,29197.45,28912.52,26823.67,92109.86
49,Other,Japan,Analyst,17139.41,9030.91,29364.58,53112.09
78,Male,Canada,Wealth Manager,42884.2,25641.71,13028.87,89607.72
75,Other,Germany,Portfolio Manager,49428.37,6399.53,13700.88,34496.52
38,Male,Canada,Risk Manager,17230.59,24803.3,4367.48,14992.99
63,Male,India,Quantitative Analyst,35282.51,10644.23,14291.93,19229.26
22,Other,Australia,Market Strategist,32908.58,5911.92,9135.31,47073.24
23,Other,India,Broker,9803.68,28046.66,29831.68,4026.89
55,Other,Germany,Quantitative Analyst,45908.63,6464.82,5586.2,78180.41
79,Male,Germany,Broker,10052.19,29755.47,11388.67,79063.66
39,Female,Canada,Quantitative Analyst,36874.16,3301.79,18514.23,70195.5
79,Female,Canada,Market Strategist,17445.72,350.12,10386.45,89633.98
35,Other,France,Risk Manager,18417.37,26130.27,14258.98,54947.73
31,Female,Brazil,Quantitative Analyst,22826.91,17618.8,29205.83,47931.95
27,Female,India,Analyst,43238.95,12677.71,15266.74,52917.58
63,Other,Japan,Market Strategist,7098.57,2504.82,27314.1,18195.37
30,Male,France,Market Strategist,2823.02,17268.03,1340.33,51229.13
48,Other,China,Risk Manager,20161.84,11842.08,3638.56,54175.7
47,Female,UK,Compliance Officer,2873.7,14534.48,28338.12,76458.99
20,Male,Japan,Portfolio Manager,34411.28,18930.24,3905.5,34791.95
47,Female,China,Portfolio Manager,38040.22,19216.01,22109.71,9222.71
23,Male,France,Compliance Officer,42750.15,28819.95,13407.81,59746.25
46,Female,USA,Market Strategist,37217.73,19668.85,12232.11,78795.83
25,Other,France,Financial Advisor,45825.93,10215.15,19793.65,96955.97
61,Female,France,Analyst,37440.23,9922.5,21841.64,9025.46
62,Female,France,Wealth Manager,46810.17,14340.97,27962.48,74635.11
60,Male,Canada,Wealth Manager,9736.23,7816.86,7743.72,59584.01
61,Female,India,Risk Manager,25043.17,11324.35,20957.51,1533.72
50,Other,France,Analyst,49697.14,25271.28,10301.46,71824.16
34,Other,Canada,Portfolio Manager,34110.75,25799.86,21542.41,2620.13
65,Other,China,Quantitative Analyst,43944.19,18852.38,4306.38,78525.62
28,Male,Brazil,Quantitative Analyst,1616.65,17506.09,13753.4,72132.22
30,Male,India,Wealth Manager,43600.72,12841.64,5549.71,68792.01
67,Female,China,Market Strategist,34915.89,19095.17,10126.56,11999.62
28,Female,Germany,Portfolio Manager,8620.7,24191.3,21483.1,91903.3
48,Female,Japan,Analyst,1381.48,22148.52,7038.83,89891.31
45,Male,UK,Market Strategist,13070.34,1112.01,20562.27,90026.1
61,Male,Germany,Broker,45797.09,21947.34,14903.41,36036.24
23,Female,Australia,Compliance Officer,33439.83,21612.43,2806.49,49217.3
58,Male,Brazil,Wealth Manager,45981.51,3014.77,11631.51,11489.53
33,Male,Australia,Portfolio Manager,22362.92,4549.91,26082.73,5109.54
21,Other,USA,Risk Manager,46837.69,23647.86,29679.26,5877.75
52,Other,USA,Quantitative Analyst,23201.69,16791.74,11099.19,56876.96
77,Female,France,Quantitative Analyst,10292.31,24657.79,1693.5,32140.32
65,Female,Brazil,Market Strategist,7654.53,5583.09,3949.12,57955.56
73,Other,China,Broker,49691.21,966.91,23655.04,59266.44
76,Male,Germany,Trader,16759.75,4900.16,19690.82,90706.24
43,Female,Brazil,Trader,8086.65,13604.47,8586.11,88228.32
79,Female,Germany,Portfolio Manager,519.58,15722.62,11769.39,71858.35
74,Female,UK,Analyst,14349.92,25738.15,24343.95,81850.34
29,Male,China,Analyst,44466.9,21500.21,12422.64,315.96
28,Other,Australia,Analyst,26747.07,29712.2,22685.41,1553.51
54,Female,Germany,Financial Advisor,31658.51,2407.65,8891.41,45858.73
42,Other,UK,Trader,46127.32,3950.12,21758.11,65369.37
35,Other,Brazil,Market Strategist,25690.71,2576.45,14018.6,79408.42
36,Male,UK,Wealth Manager,41930.16,16176.82,16383.36,44726.7
40,Male,Japan,Quantitative Analyst,16259.28,8042.48,17982.06,94016.73
72,Male,UK,Quantitative Analyst,48857.38,20524.81,13544.71,81498.53
55,Male,UK,Wealth Manager,4032.81,4024.09,14010.76,10275.56
71,Male,France,Quantitative Analyst,36268.99,3140.58,8007.97,44017.83
